budget_x,country,date_x,genre,names,orig_lang,orig_title,Sum of Profit/Loss,revenue,score,status
11000000,AU,10/26/1977,"Adventure, Action, Science Fiction",Star Wars, English,Star Wars,764398007,775398007,82, Released
11000000,AU,10-11-2008,"Comedy, Romance, Drama, Family, Music",High School Musical 3: Senior Year, English,High School Musical 3: Senior Year,263392880,274392880,66, Released
11000000,AU,10-12-2012,"Mystery, Drama, Action, Crime",Freelancers, English,Freelancers,-7761379.2,3238620.8,51, Released
11000000,AU,11/25/2009,"Drama, Horror, Thriller",Antichrist, English,Antichrist,-10208133,791867,67, Released
11000000,AU,11-07-2014,"Thriller, Action, Drama, War",'71, English,'71,-7800000,3200000,68, Released
11000000,AU,11-09-2006,"Action, Comedy, Documentary",Jackass Number Two, English,Jackass Number Two,61778712,72778712,65, Released
11000000,AU,12/13/1984,"Fantasy, Horror, Comedy",Gremlins, English,Gremlins,141445758,152445758,71, Released
11000000,AU,12/26/2015,"Comedy, Music",The Bélier Family, French, La Famille Bélier,249243983,260243983,69, Released
11000000,CA,09-07-2013,"Drama, Comedy, Romance",What If, English,What If,-1185434,9814566,67, Released
11000000,FR,06/24/2009,"Action, Thriller, Horror",High Lane, French, Vertige,-8858202,2141798,61, Released
11000000,GB,11/24/2021,Drama,Bruised, English,Bruised,159645114.4,170645114.4,69, Released
11000000,GB,11/26/1975,"Drama, Romance, War",Barry Lyndon, English,Barry Lyndon,9198512,20198512,80, Released
11000000,IT,12/16/2021,"Crime, Action, Drama, Mystery",Diabolik, Italian,Diabolik,-7810582,3189418,61, Released
11000000,US,01/24/2001,"Crime, Comedy, Drama",Sugar & Spice, English,Sugar & Spice,2276953,13276953,64, Released
11000000,US,03/14/1979,"Comedy, Drama, Music, Romance, War",Hair, English,Hair,4313606,15313606,73, Released
11000000,US,07/17/2015,"Drama, Comedy, Crime",Irrational Man, English,Irrational Man,16391084,27391084,65, Released
11000000,US,08-02-1991,"Adventure, Drama",Return to the Blue Lagoon, English,Return to the Blue Lagoon,-9000000,2000000,63, Released
11000000,US,08-12-1983,"Comedy, Crime, Mystery",Curse of the Pink Panther, English,Curse of the Pink Panther,-6508014,4491986,47, Released
11000000,US,09/13/1991,"Horror, Thriller",Freddy's Dead: The Final Nightmare, English,Freddy's Dead: The Final Nightmare,23900000,34900000,53, Released
11000000,US,09-03-2013,"Action, Drama",Empire State, English,Empire State,-7360655,3639345,54, Released
11000000,US,09-11-2003,"Drama, History",The Gospel of John, English,The Gospel of John,-6765645,4234355,77, Released
11000000,US,11/27/2011,"Drama, TV Movie",Have a Little Faith, English,Have a Little Faith,265448971.60000002,276448971.6,65, Released
110000000,AR,10/20/2022,Comedy,El gerente," Spanish, Castilian",El gerente,571644523.8,681644523.8,81, Released
110000000,AU,01/16/1998,"Adventure, Action, Thriller",Tomorrow Never Dies, English,Tomorrow Never Dies,229504276,339504276,63, Released
110000000,AU,01/19/2023,"Drama, Comedy",Babylon, English,Babylon,-46737362,63262638,75, Released
110000000,AU,01/20/2011,"Action, Crime, Comedy",The Green Hornet, English,The Green Hornet,119155503,229155503,56, Released
110000000,AU,02/19/2009,"Drama, Mystery, Thriller, Romance",Passengers, English,Passengers,192239672,302239672,61, Released
110000000,AU,02-10-2005,Drama,The Aviator, English,The Aviator,98370892,208370892,72, Released
110000000,AU,03/19/2015,"Action, Adventure, Science Fiction, Thriller",Insurgent, English,Insurgent,185238201,295238201,64, Released
110000000,AU,03/30/2017,"Action, Crime, Mystery, Science Fiction, Thriller",Ghost in the Shell, English,Ghost in the Shell,57910690,167910690,61, Released
110000000,AU,03-06-2014,"Action, Drama, War",300: Rise of an Empire, English,300: Rise of an Empire,220780051,330780051,61, Released
110000000,AU,04/14/2016,"Adventure, Science Fiction, Action, Mystery",Allegiant, English,Allegiant,69246868,179246868,61, Released
110000000,AU,05/16/2018,"Action, Comedy, Adventure",Deadpool 2, English,Deadpool 2,676362370,786362370,75, Released
110000000,AU,05/28/2015,"Action, Drama, Thriller",San Andreas, English,San Andreas,346258539,456258539,62, Released
110000000,AU,05-05-2005,"Drama, Action, Adventure, History, War",Kingdom of Heaven, English,Kingdom of Heaven,108674938,218674938,69, Released
110000000,AU,05-09-1996,Comedy,Down Periscope, English,Down Periscope,161669045.60000002,271669045.6,63, Released
110000000,AU,06/13/2019,"Comedy, Science Fiction, Action",Men in Black: International, English,Men in Black: International,143015298,253015298,60, Released
110000000,AU,06-09-2005,"Action, Comedy, Drama, Thriller",Mr. & Mrs. Smith, English,Mr. & Mrs. Smith,377287646,487287646,67, Released
110000000,AU,07/20/2000,"Drama, History, War, Action",The Patriot, English,The Patriot,105300000,215300000,72, Released
110000000,AU,08/26/2004,"Action, Adventure, Comedy",Around the World in 80 Days, English,Around the World in 80 Days,-37995841,72004159,59, Released
110000000,AU,08-09-2007,"Action, Thriller",Live Free or Die Hard, English,Live Free or Die Hard,272288147,382288147,66, Released
110000000,AU,09/14/1989,"Action, Comedy",The Gods Must Be Crazy II, English,The Gods Must Be Crazy II,642859753.4,752859753.4,70, Released
110000000,AU,09/15/2011,"Animation, Family, Adventure, Comedy, Fantasy",The Smurfs, English,The Smurfs,453749323,563749323,58, Released
110000000,AU,09/16/2004,"Animation, Family",Home on the Range, English,Home on the Range,-33517539,76482461,60, Released
110000000,AU,09/23/1995,"Action, Animation, Science Fiction",Ghost in the Shell, Japanese, GHOST IN THE SHELL,57910690,167910690,79, Released
110000000,AU,09/25/1997,"Action, Adventure, Thriller",Speed 2: Cruise Control, English,Speed 2: Cruise Control,40468000,150468000,46, Released
110000000,AU,09/28/2011,"Action, Science Fiction, Drama",Real Steel, English,Real Steel,153880341,263880341,70, Released
110000000,AU,09/29/2016,"Fantasy, Adventure, Family, Drama",Miss Peregrine's Home for Peculiar Children, English,Miss Peregrine's Home for Peculiar Children,186482446,296482446,68, Released
110000000,AU,09-04-2020,"Drama, Fantasy, Mystery, Thriller",I'm Thinking of Ending Things, English,I'm Thinking of Ending Things,223736596.60000002,333736596.6,66, Released
110000000,AU,09-09-2021,"Comedy, Adventure, Science Fiction",Free Guy, English,Free Guy,221526598,331526598,76, Released
110000000,AU,09-12-2013,"Fantasy, Family, Comedy, Animation",The Smurfs 2, English,The Smurfs 2,238547523,348547523,58, Released
110000000,AU,10/26/2010,"Thriller, Action, Adventure, Comedy, Crime",The A-Team, English,The A-Team,67241171,177241171,64, Released
110000000,AU,10-03-2013,"Science Fiction, Thriller, Drama",Gravity, English,Gravity,575710761,685710761,72, Released
110000000,AU,11/17/2011,"Adventure, Fantasy, Romance",The Twilight Saga: Breaking Dawn - Part 1, English,The Twilight Saga: Breaking Dawn - Part 1,602171856,712171856,62, Released
110000000,AU,11/18/2022,Comedy,The People We Hate at the Wedding, English,The People We Hate at the Wedding,161669045.60000002,271669045.6,63, Released
110000000,AU,11/25/2021,"Science Fiction, Action, Adventure",Venom: Let There Be Carnage, English,Venom: Let There Be Carnage,396863592,506863592,69, Released
110000000,AU,12/26/2006,"Action, Adventure, Comedy, Family, Fantasy",Night at the Museum, English,Night at the Museum,469446407,579446407,66, Released
110000000,AU,12/29/2016,"Drama, Romance, Science Fiction",Passengers, English,Passengers,192239672,302239672,69, Released
110000000,AU,12-05-2013,"Science Fiction, Action, Adventure",Ender's Game, English,Ender's Game,17983283,127983283,66, Released
110000000,AU,12-09-2004,"Thriller, Crime",Ocean's Twelve, English,Ocean's Twelve,252989076,362989076,66, Released
110000000,ES,02/24/1955,"Drama, Comedy",The Miracle of Marcelino," Spanish, Castilian", Marcelino pan y vino,649213943.8,759213943.8,71, Released
110000000,ES,07-01-2022,Comedy,Mamá no enRedes," Spanish, Castilian",Mamá no enRedes,161669045.60000002,271669045.6,63, Released
110000000,ES,10/28/2022,Comedy,Four's a Crowd," Spanish, Castilian", El cuarto pasajero,161669045.60000002,271669045.6,63, Released
110000000,ES,11/29/2022,Comedy,Tomorrow is Today," Spanish, Castilian", Mañana es hoy,161669045.60000002,271669045.6,63, Released
110000000,FR,03-06-2013,Comedy,It Boy, French, 20 ans d'écart,161669045.60000002,271669045.6,63, Released
110000000,JP,06/25/2004,Comedy,The Japanese Wife Next Door: Part 2, Japanese, 淫乱なる一族 第二章 絶倫の果てに,161669045.60000002,271669045.6,63, Released
110000000,KR,04-07-2022,"Mystery, Drama",The Girl on a Bulldozer, Korean, 불도저에 탄 소녀,518681408.4,628681408.4,73, Released
110000000,US,05-04-2019,"Thriller, Horror",47 Hours to Live, English,47 Hours to Live,134165005.19999999,244165005.2,62, Released
110000000,US,06/28/2018,"Thriller, Horror",The Domestics, English,The Domestics,134165005.19999999,244165005.2,62, Released
110000000,US,08/16/2019,Comedy,Sextuplets, English,Sextuplets,161669045.60000002,271669045.6,63, Released
110000000,US,08-04-1972,"Thriller, Horror",The Case of the Bloody Iris, Italian, Perché quelle strane gocce di sangue sul corpo di Jennifer?,134165005.19999999,244165005.2,62, Released
110000000,US,10-06-2020,Comedy,American Pie Presents: Girls' Rules, English,American Pie Presents: Girls' Rules,161669045.60000002,271669045.6,63, Released
110000000,US,12-08-1996,"Adventure, Drama, History",Samson and Delilah, English,Samson and Delilah,270285773.6,380285773.6,63, Released
110060000,US,01/15/2021,"Romance, Music, Drama",Wish You, Korean, 위시유,420341369,530401369,77, Released
110100000,JP,02-11-2021,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Romance",Pretty Guardian Sailor Moon Eternal The Movie Part 2, Japanese, 劇場版 美少女戦士セーラームーンEternal 後編,862014255.6,972114255.6,81, Released
110171600,PH,09-02-2022,"Thriller, Horror",Bula, Tagalog,Bula,275636820.4,385808420.4,68, Released
110200000,AU,08/26/2021,"Crime, Drama, Mystery",No Sudden Move, English,No Sudden Move,249446537,359646537,64, Released
110400000,AU,04-01-2022,Thriller,Shattered, English,Shattered,207717812.60000002,318117812.6,57, Released
110400000,AU,06-04-2019,"Drama, Mystery, Crime",The Clovehitch Killer, English,The Clovehitch Killer,368363533.4,478763533.4,64, Released
110400000,CL,01/19/2023,Thriller,Cazadora," Spanish, Castilian",Cazadora,207717812.60000002,318117812.6,57, Released
110400000,GB,07/14/2021,Thriller,Horizon Line, English,Horizon Line,207717812.60000002,318117812.6,57, Released
110500000,JP,05/19/2017,"Animation, Family, Fantasy, Adventure, Comedy, Music",Lu Over the Wall, Japanese, 夜明け告げるルーのうた,265942264.8,376442264.8,71, Released
110600000,US,03/31/2022,Thriller,Crawlspace, English,Crawlspace,549408190.4,660008190.4,66, Released
110600000,US,03-11-2022,Thriller,Sinister Stepsister, English,Sinister Stepsister,549408190.4,660008190.4,66, Released
110780000,FR,12/19/1968,"Family, Animation, Adventure, Comedy",Asterix and Cleopatra, French, Astérix et Cléopâtre,472721475.20000005,583501475.2,70, Released
110800000,AU,06-09-2022,"Comedy, Romance",Fire Island, English,Fire Island,216883157.2,327683157.2,73, Released
110800000,ES,12/19/1991,Drama,Miracle of Marcellino, Italian, Marcellino,298174526,408974526,62, Released
110800000,FR,03-02-2022,Drama,Nobody's Hero, French, Viens je t'emmène,298174526,408974526,62, Released
110800000,GB,11/23/2022,"Family, Comedy",Christmas on Mistletoe Farm, English,Christmas on Mistletoe Farm,669742819.2,780542819.2,53, Released
110800000,HK,03/17/1995,Drama,Lover of the Last Empress, Chinese, 慈禧秘密生活,298174526,408974526,62, Released
110800000,IE,11/13/2015,"Fantasy, Horror",The Hallow, English,The Hallow,411653380.4,522453380.4,57, Released
110800000,JP,05/28/2011,"Adventure, Animation, Drama, History",Buddha: The Great Departure, Japanese, 手塚治虫のブッダ -赤い砂漠よ!美しく-,546623428,657423428,75, Released
110800000,KR,12-06-2018,Action,Revenger, Korean, 리벤져,403669805.4,514469805.4,53, Released
110800000,PE,03/18/2022,"Comedy, Romance",Without Saying Goodbye," Spanish, Castilian", Hasta que nos volvamos a encontrar,216883157.2,327683157.2,73, Released
110800000,PH,11-12-2021,Drama,Mahjong Nights, Tagalog,Mahjong Nights,298174526,408974526,62, Released
110800000,US,04-08-2022,Drama,Dancing on Glass," Spanish, Castilian", Las niñas de cristal,298174526,408974526,62, Released
110800000,US,06-04-2018,"Animation, Fantasy, Family",LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda, English,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,364311240,475111240,63, Released
110800000,US,06-08-2016,Drama,100 Streets, English,100 Streets,298174526,408974526,62, Released
110800000,US,07/29/2021,"Romance, Comedy",Resort to Love, English,Resort to Love,406354102.4,517154102.4,73, Released
110800000,US,08-05-2014,Action,Mercenaries, English,Mercenaries,403669805.4,514469805.4,53, Released
110800000,US,10-11-2022,"Comedy, Romance",Rosaline, English,Rosaline,216883157.2,327683157.2,73, Released
110850080,US,08-04-2017,Action,Savage Dog, English,Savage Dog,329642686.2,440492766.2,52, Released
110880000,JP,07-03-2015,"Animation, Comedy, Drama",Haikyuu!! The Movie: The End and the Beginning, Japanese, ハイキュー!! 終わりと始まり,759651790.4,870531790.4,84, Released
11091460,AU,09/15/2014,"Animation, Fantasy, Action, Adventure",One Piece Film: Z, Japanese, ワンピース フィルム ゼット,63132401,74223861,75, Released
111000000,AU,01/23/2018,"Animation, Family, Adventure, Comedy",Ferdinand, English,Ferdinand,177510892,288510892,72, Released
111000000,AU,01-01-2010,"Animation, Comedy, Family",Dug's Special Mission, English,Dug's Special Mission,183668448.39999998,294668448.4,70, Released
111000000,AU,02/17/2012,Animation,Pixie Hollow Bake Off, English,Pixie Hollow Bake Off,491209262.4,602209262.4,71, Released
111000000,AU,03/27/2021,Animation,Barbie & Chelsea: The Lost Birthday, English,Barbie & Chelsea: The Lost Birthday,491209262.4,602209262.4,71, Released
111000000,AU,03-10-2023,"Family, Comedy, Drama",Chang Can Dunk, English,Chang Can Dunk,401397898.8,512397898.8,72, Released
111000000,AU,12-08-2021,"Animation, Science Fiction, Fantasy, Action",Injustice, English,Injustice,510482816.20000005,621482816.2,75, Released
111000000,CN,02/14/2014,Fantasy,The White Haired Witch of Lunar Kingdom, Chinese, 白发魔女传之明月天国,254372568.2,365372568.2,61, Released
111000000,ES,10/22/2021,Animation,Save The Tree," Spanish, Castilian", Salvar el árbol,770791868.6,881791868.6,44, Released
111000000,GB,12-03-2021,"Animation, Comedy, Family",Shaun the Sheep: The Flight Before Christmas, English,Shaun the Sheep: The Flight Before Christmas,183668448.39999998,294668448.4,70, Released
111000000,HK,05/13/1993,"Crime, Drama, Horror, Thriller",The Untold Story, Cantonese, 八仙飯店之人肉叉燒飽,425970985.4,536970985.4,60, Released
111000000,JP,02/18/2022,"Animation, Adventure, Fantasy","Goodbye, Don Glees!", Japanese, グッバイ、ドン・グリーズ！,140309155,251309155,60, Released
111000000,JP,10-08-2021,"Animation, Drama, Fantasy, Family",Child of Kamiari Month, Japanese, 神在月のこども,467137111.6,578137111.6,66, Released
111000000,US,06/14/2022,"Animation, Comedy, Family",King Tweety, English,King Tweety,183668448.39999998,294668448.4,70, Released
111000000,US,06/20/1994,"Romance, Drama, Science Fiction",Emmanuelle: First Contact, English,Emmanuelle: First Contact,459165674.20000005,570165674.2,54, Released
111000000,US,06/20/2017,"Family, Fantasy, Animation, Comedy, Adventure",Puss in Book: Trapped in an Epic Tale, English,Puss in Book: Trapped in an Epic Tale,236509904,347509904,66, Released
